MEASUREMENT_TIME	ID_INPUT	VALUE	PRIVATE_DATA
2023-01-15 19:27:17.790	2	Loading Microsoft Teams	0
2023-01-15 19:27:17.790	3	Teams.exe	0
2023-01-15 19:27:17.790	4	Chrome_WidgetWin_1	0
2023-01-15 19:27:17.790	5	\DISPLAY1	0
2023-01-15 19:27:29.292	2	Discord Updater	0
2023-01-15 19:27:29.292	3	Discord.exe	0
2023-01-15 19:27:29.292	4	Chrome_WidgetWin_1	0
2023-01-15 19:27:29.292	5	\DISPLAY1	0
2023-01-15 19:27:39.292	2	Public -- 2022-2023 (CCG DCA UCSD-HDSI Capstone) | Microsoft Teams	0
2023-01-15 19:27:39.292	3	Teams.exe	0
2023-01-15 19:27:39.292	4	Chrome_WidgetWin_1	0
2023-01-15 19:27:39.292	5	\DISPLAY1	0
2023-01-15 19:28:09.293	2	Friends - Discord	0
2023-01-15 19:28:09.293	3	Discord.exe	0
2023-01-15 19:28:09.293	4	Chrome_WidgetWin_1	0
2023-01-15 19:28:09.293	5	\DISPLAY1	0
2023-01-15 19:43:13.471	2	Type here to search	0
2023-01-15 19:43:13.471	3	explorer.exe	0
2023-01-15 19:43:13.471	4	Button	0
2023-01-15 19:43:13.471	5	\DISPLAY1	0
2023-01-15 19:43:27.544	2	Inbox - xuz002@UCSD.EDU - Outlook	0
2023-01-15 19:43:27.544	3	OUTLOOK.EXE	0
2023-01-15 19:43:27.544	4	rctrl_renwnd32	0
2023-01-15 19:43:27.544	5	\DISPLAY1	0
2023-01-15 19:43:42.721	2	Running applications	0
2023-01-15 19:43:42.721	3	explorer.exe	0
2023-01-15 19:43:42.721	4	MSTaskListWClass	0
2023-01-15 19:43:42.721	5	\DISPLAY1	0
2023-01-15 19:43:47.545	2	(50) 这才是周润发的气场，在他的面前，四大天王也只能是配角！ - YouTube — Mozilla Firefox	0
2023-01-15 19:43:47.545	3	firefox.exe	0
2023-01-15 19:43:47.545	4	MozillaWindowClass	0
2023-01-15 19:43:47.545	5	\DISPLAY1	0
2023-01-15 19:45:20.992	2	2 Reminder(s)	0
2023-01-15 19:45:20.992	3	OUTLOOK.EXE	0
2023-01-15 19:45:20.992	4	#32770	0
2023-01-15 19:45:20.992	5	\DISPLAY1	0
2023-01-15 19:45:22.586	2	When I Work :: Schedule, Track, Communicate — Mozilla Firefox	0
2023-01-15 19:45:22.586	3	firefox.exe	0
2023-01-15 19:45:22.586	4	MozillaWindowClass	0
2023-01-15 19:45:22.586	5	\DISPLAY1	0
2023-01-15 19:45:28.249	2	Running applications	0
2023-01-15 19:45:28.249	3	explorer.exe	0
2023-01-15 19:45:28.249	4	MSTaskListWClass	0
2023-01-15 19:45:28.249	5	\DISPLAY1	0
2023-01-15 19:45:29.864	2	Friends - Discord	0
2023-01-15 19:45:29.864	3	Discord.exe	0
2023-01-15 19:45:29.864	4	Chrome_WidgetWin_1	0
2023-01-15 19:45:29.864	5	\DISPLAY1	0
2023-01-15 19:45:37.597	2	When I Work :: Schedule, Track, Communicate — Mozilla Firefox	0
2023-01-15 19:45:37.597	3	firefox.exe	0
2023-01-15 19:45:37.597	4	MozillaWindowClass	0
2023-01-15 19:45:37.597	5	\DISPLAY1	0
2023-01-15 19:46:00.392	2	Running applications	0
2023-01-15 19:46:00.392	3	explorer.exe	0
2023-01-15 19:46:00.392	4	MSTaskListWClass	0
2023-01-15 19:46:00.392	5	\DISPLAY1	0
2023-01-15 19:46:01.330	2	Chrome Legacy Window	0
2023-01-15 19:46:01.330	3	Talkdesk.exe	0
2023-01-15 19:46:01.330	4	Chrome_RenderWidgetHostHWND	0
2023-01-15 19:46:01.330	5	\DISPLAY1	0
2023-01-15 19:46:07.470	2	Talkdesk — Mozilla Firefox	0
2023-01-15 19:46:07.470	3	firefox.exe	0
2023-01-15 19:46:07.470	4	MozillaWindowClass	0
2023-01-15 19:46:07.470	5	\DISPLAY1	0
2023-01-15 19:46:17.549	2	Talkdesk	0
2023-01-15 19:46:17.549	3	Talkdesk.exe	0
2023-01-15 19:46:17.549	4	Chrome_WidgetWin_1	0
2023-01-15 19:46:17.549	5	\DISPLAY1	0
2023-01-15 19:46:23.493	2	Running applications	0
2023-01-15 19:46:23.493	3	explorer.exe	0
2023-01-15 19:46:23.493	4	MSTaskListWClass	0
2023-01-15 19:46:23.493	5	\DISPLAY1	0
2023-01-15 19:46:25.400	2	#room1 | ITS Service Desk - Discord	0
2023-01-15 19:46:25.400	3	Discord.exe	0
2023-01-15 19:46:25.400	4	Chrome_WidgetWin_1	0
2023-01-15 19:46:25.400	5	\DISPLAY1	0
2023-01-15 19:47:11.082	2	Alan's Dash | ServiceNow — Mozilla Firefox	0
2023-01-15 19:47:11.082	3	firefox.exe	0
2023-01-15 19:47:11.082	4	MozillaWindowClass	0
2023-01-15 19:47:11.082	5	\DISPLAY1	0
2023-01-15 19:47:14.283	2	Chrome Legacy Window	0
2023-01-15 19:47:14.283	3	Talkdesk.exe	0
2023-01-15 19:47:14.283	4	Chrome_RenderWidgetHostHWND	0
2023-01-15 19:47:14.283	5	\DISPLAY1	0
2023-01-15 19:47:18.143	2	When I Work :: Schedule, Track, Communicate — Mozilla Firefox	0
2023-01-15 19:47:18.143	3	firefox.exe	0
2023-01-15 19:47:18.143	4	MozillaWindowClass	0
2023-01-15 19:47:18.143	5	\DISPLAY1	0
2023-01-15 19:47:27.551	2	Search	0
2023-01-15 19:47:27.551	3	SearchApp.exe	0
2023-01-15 19:47:27.551	4	Windows.UI.Core.CoreWindow	0
2023-01-15 19:47:27.551	5	\DISPLAY1	0
2023-01-15 19:47:33.453	2	Connect	0
2023-01-15 19:47:33.453	3	vpnui.exe	0
2023-01-15 19:47:33.453	4	Button	0
2023-01-15 19:47:33.453	5	\DISPLAY1	0
2023-01-15 19:48:12.426	2	When I Work :: Schedule, Track, Communicate — Mozilla Firefox	0
2023-01-15 19:48:12.426	3	firefox.exe	0
2023-01-15 19:48:12.426	4	MozillaWindowClass	0
2023-01-15 19:48:12.426	5	\DISPLAY1	0
2023-01-15 19:48:20.580	2	Running applications	0
2023-01-15 19:48:20.580	3	explorer.exe	0
2023-01-15 19:48:20.580	4	MSTaskListWClass	0
2023-01-15 19:48:20.580	5	\DISPLAY1	0
2023-01-15 19:48:22.690	2		0
2023-01-15 19:48:22.690	3	OUTLOOK.EXE	0
2023-01-15 19:48:22.690	4	NetUIHWND	0
2023-01-15 19:48:22.690	5	\DISPLAY1	0
2023-01-15 19:48:27.397	2	When I Work :: Schedule, Track, Communicate — Mozilla Firefox	0
2023-01-15 19:48:27.397	3	firefox.exe	0
2023-01-15 19:48:27.397	4	MozillaWindowClass	0
