MEASUREMENT_TIME	ID_INPUT	VALUE	PRIVATE_DATA
2023-01-24 05:12:46.463	2	Discord Updater	0
2023-01-24 05:12:46.463	3	Discord.exe	0
2023-01-24 05:12:46.463	4	Chrome_WidgetWin_1	0
2023-01-24 05:12:46.463	5	\DISPLAY1	0
2023-01-24 05:13:18.707	2	Running applications	0
2023-01-24 05:13:18.707	3	explorer.exe	0
2023-01-24 05:13:18.707	4	MSTaskListWClass	0
2023-01-24 05:13:18.707	5	\DISPLAY1	0
2023-01-24 05:13:27.689	2	Buy Your Tesla Model 3, Y Before It’s Too Late | Here's The Truth - YouTube — Mozilla Firefox	0
2023-01-24 05:13:27.689	3	firefox.exe	0
2023-01-24 05:13:27.689	4	MozillaWindowClass	0
2023-01-24 05:13:27.689	5	\DISPLAY1	0
2023-01-24 05:13:37.689	2	PowerToys.PowerLauncher	0
2023-01-24 05:13:37.689	3	PowerToys.PowerLauncher.exe	0
2023-01-24 05:13:37.689	4	HwndWrapper[PowerToys.PowerLauncher;;5cca15ab-2b78-4b0f-9f7f-0445cf450bc3]	0
2023-01-24 05:13:37.689	5	\DISPLAY1	0
2023-01-24 05:13:38.803	2	(64) Buy Your Tesla Model 3, Y Before It’s Too Late | Here's The Truth - YouTube — Mozilla Firefox	0
2023-01-24 05:13:38.803	3	firefox.exe	0
2023-01-24 05:13:38.803	4	MozillaWindowClass	0
2023-01-24 05:13:38.803	5	\DISPLAY1	0
2023-01-24 05:42:56.615	2	Running applications	0
2023-01-24 05:42:56.615	3	explorer.exe	0
2023-01-24 05:42:56.615	4	MSTaskListWClass	0
2023-01-24 05:42:56.615	5	\DISPLAY1	0
2023-01-24 05:42:58.929	2	(64) M2 Max MacBook Pro Review: Back to Bumps! - YouTube — Mozilla Firefox	0
2023-01-24 05:42:58.929	3	firefox.exe	0
2023-01-24 05:42:58.929	4	MozillaWindowClass	0
2023-01-24 05:42:58.929	5	\DISPLAY1	0
2023-01-24 05:43:12.383	2	Running applications	0
2023-01-24 05:43:12.383	3	explorer.exe	0
2023-01-24 05:43:12.383	4	MSTaskListWClass	0
2023-01-24 05:43:12.383	5	\DISPLAY1	0
2023-01-24 05:43:13.545	2	Friends - Discord	0
2023-01-24 05:43:13.545	3	Discord.exe	0
2023-01-24 05:43:13.545	4	Chrome_WidgetWin_1	0
2023-01-24 05:43:13.545	5	\DISPLAY1	0
2023-01-24 05:43:17.954	2	(64) M2 Max MacBook Pro Review: Back to Bumps! - YouTube — Mozilla Firefox	0
