MEASUREMENT_TIME	ID_INPUT	VALUE	PRIVATE_DATA
2022-12-13 17:55:06.038	2	Task View	0
2022-12-13 17:55:06.038	3	explorer.exe	0
2022-12-13 17:55:06.038	4	Windows.UI.Core.CoreWindow	0
2022-12-13 17:55:06.038	5	\DISPLAY1	0
2022-12-13 17:55:15.042	2	Search	0
2022-12-13 17:55:15.042	3	SearchApp.exe	0
2022-12-13 17:55:15.042	4	Windows.UI.Core.CoreWindow	0
2022-12-13 17:55:15.042	5	\DISPLAY1	0
2022-12-13 17:55:18.042	2	Task View	0
2022-12-13 17:55:18.042	3	explorer.exe	0
2022-12-13 17:55:18.042	4	Windows.UI.Core.CoreWindow	0
2022-12-13 17:55:18.042	5	\DISPLAY1	0
2022-12-13 17:55:21.042	2	Alan's Dash | ServiceNow - Google Chrome	0
2022-12-13 17:55:21.042	3	chrome.exe	0
2022-12-13 17:55:21.042	4	Chrome_WidgetWin_1	0
2022-12-13 17:55:21.042	5	\DISPLAY1	0
2022-12-13 17:55:27.043	2	Zoom	0
2022-12-13 17:55:27.043	3	Zoom.exe	0
2022-12-13 17:55:27.043	4	ZPPTMainFrmWndClassEx	0
2022-12-13 17:55:27.043	5	\DISPLAY1	0
2022-12-13 17:55:36.045	2	Alan's Dash | ServiceNow - Google Chrome	0
2022-12-13 17:55:36.045	3	chrome.exe	0
2022-12-13 17:55:36.045	4	Chrome_WidgetWin_1	0
2022-12-13 17:55:36.045	5	\DISPLAY1	0
2022-12-13 17:55:48.047	2		0
2022-12-13 17:55:48.047	3	explorer.exe	0
2022-12-13 17:55:48.047	4	Shell_TrayWnd	0
2022-12-13 17:55:48.047	5	\DISPLAY1	0
2022-12-13 17:55:51.048	2	Team QA (CCG DCA UCSD-HDSI Capstone) | Microsoft Teams	0
2022-12-13 17:55:51.048	3	Teams.exe	0
2022-12-13 17:55:51.048	4	Chrome_WidgetWin_1	0
2022-12-13 17:55:51.048	5	\DISPLAY1	0
2022-12-13 17:56:03.049	2	Alan's Dash | ServiceNow - Google Chrome	0
2022-12-13 17:56:03.049	3	chrome.exe	0
2022-12-13 17:56:03.049	4	Chrome_WidgetWin_1	0
2022-12-13 17:56:03.049	5	\DISPLAY1	0
2022-12-13 17:56:06.049	2	#the-trash-can | ITS Service Desk - Discord	0
2022-12-13 17:56:06.049	3	Discord.exe	0
2022-12-13 17:56:06.049	4	Chrome_WidgetWin_1	0
2022-12-13 17:56:06.049	5	\DISPLAY1	0
2022-12-13 17:56:09.050	2	Microsoft Teams	0
2022-12-13 17:56:09.050	3	Teams.exe	0
2022-12-13 17:56:09.050	4	Chrome_WidgetWin_1	0
2022-12-13 17:56:09.050	5	\DISPLAY1	0
2022-12-13 17:56:21.051	2	Alan's Dash | ServiceNow - Google Chrome	0
2022-12-13 17:56:21.051	3	chrome.exe	0
2022-12-13 17:56:21.051	4	Chrome_WidgetWin_1	0
2022-12-13 17:56:21.051	5	\DISPLAY1	0
2022-12-13 17:56:24.051	2	Microsoft Teams	0
2022-12-13 17:56:24.051	3	Teams.exe	0
2022-12-13 17:56:24.051	4	Chrome_WidgetWin_1	0
2022-12-13 17:56:24.051	5	\DISPLAY1	0
2022-12-13 17:57:24.056	2	CS1332953 | Case | ServiceNow - Google Chrome	0
2022-12-13 17:57:24.056	3	chrome.exe	0
2022-12-13 17:57:24.056	4	Chrome_WidgetWin_1	0
2022-12-13 17:57:24.056	5	\DISPLAY1	0
2022-12-13 17:58:39.067	2	Password Change Tool - UC San Diego — Mozilla Firefox	0
2022-12-13 17:58:39.067	3	firefox.exe	0
2022-12-13 17:58:39.067	4	MozillaWindowClass	0
2022-12-13 17:58:39.067	5	\DISPLAY1	0
2022-12-13 17:59:09.071	2	CS1332953 | Case | ServiceNow - Google Chrome	0
2022-12-13 17:59:09.071	3	chrome.exe	0
2022-12-13 17:59:09.071	4	Chrome_WidgetWin_1	0
2022-12-13 17:59:09.071	5	\DISPLAY1	0
2022-12-13 17:59:15.071	2	Google Account — Mozilla Firefox	0
2022-12-13 17:59:15.071	3	firefox.exe	0
2022-12-13 17:59:15.071	4	MozillaWindowClass	0
2022-12-13 17:59:15.071	5	\DISPLAY1	0
2022-12-13 17:59:57.075	2	CS1332953 | Case | ServiceNow - Google Chrome	0
2022-12-13 17:59:57.075	3	chrome.exe	0
2022-12-13 17:59:57.075	4	Chrome_WidgetWin_1	0
2022-12-13 17:59:57.075	5	\DISPLAY1	0
2022-12-13 18:00:09.077	2	Google — Mozilla Firefox	0
2022-12-13 18:00:09.077	3	firefox.exe	0
2022-12-13 18:00:09.077	4	MozillaWindowClass	0
2022-12-13 18:00:09.077	5	\DISPLAY1	0
2022-12-13 18:00:12.077	2	CS1332953 | Case | ServiceNow - Google Chrome	0
2022-12-13 18:00:12.077	3	chrome.exe	0
2022-12-13 18:00:12.077	4	Chrome_WidgetWin_1	0
2022-12-13 18:00:12.077	5	\DISPLAY1	0
2022-12-13 18:00:15.077	2	Google — Mozilla Firefox	0
2022-12-13 18:00:15.077	3	firefox.exe	0
2022-12-13 18:00:15.077	4	MozillaWindowClass	0
2022-12-13 18:00:15.077	5	\DISPLAY1	0
2022-12-13 18:00:18.078	2	CS1332953 | Case | ServiceNow - Google Chrome	0
2022-12-13 18:00:18.078	3	chrome.exe	0
2022-12-13 18:00:18.078	4	Chrome_WidgetWin_1	0
2022-12-13 18:00:18.078	5	\DISPLAY1	0
2022-12-13 18:00:36.080	2	Google — Mozilla Firefox	0
2022-12-13 18:00:36.080	3	firefox.exe	0
2022-12-13 18:00:36.080	4	MozillaWindowClass	0
2022-12-13 18:00:36.080	5	\DISPLAY1	0
2022-12-13 18:01:18.085	2	CS1332953 | Case | ServiceNow - Google Chrome	0
2022-12-13 18:01:18.085	3	chrome.exe	0
2022-12-13 18:01:18.085	4	Chrome_WidgetWin_1	0
2022-12-13 18:01:18.085	5	\DISPLAY1	0
2022-12-13 18:02:06.092	2	Security — Mozilla Firefox	0
2022-12-13 18:02:06.092	3	firefox.exe	0
2022-12-13 18:02:06.092	4	MozillaWindowClass	0
2022-12-13 18:02:06.092	5	\DISPLAY1	0
2022-12-13 18:02:09.092	2	CS1332953 | Case | ServiceNow - Google Chrome	0
2022-12-13 18:02:09.092	3	chrome.exe	0
2022-12-13 18:02:09.092	4	Chrome_WidgetWin_1	0
2022-12-13 18:02:09.092	5	\DISPLAY1	0
2022-12-13 18:04:09.107	2	#the-trash-can | ITS Service Desk - Discord	0
2022-12-13 18:04:09.107	3	Discord.exe	0
2022-12-13 18:04:09.107	4	Chrome_WidgetWin_1	0
2022-12-13 18:04:09.107	5	\DISPLAY1	0
2022-12-13 18:04:18.109	2	google - Google Search - Google Chrome	0
2022-12-13 18:04:18.109	3	chrome.exe	0
2022-12-13 18:04:18.109	4	Chrome_WidgetWin_1	0
2022-12-13 18:04:18.109	5	\DISPLAY1	0
2022-12-13 18:09:00.144	2	Search	0
2022-12-13 18:09:00.144	3	SearchApp.exe	0
2022-12-13 18:09:00.144	4	Windows.UI.Core.CoreWindow	0
2022-12-13 18:09:00.144	5	\DISPLAY1	0
2022-12-13 18:09:06.145	2		0
2022-12-13 18:09:06.145	3	explorer.exe	0
2022-12-13 18:09:06.145	4	ApplicationManager_DesktopShellWindow	0
2022-12-13 18:09:06.145	5	\DISPLAY1	0
2022-12-13 18:09:09.146	2	Talkdesk	0
2022-12-13 18:09:09.146	3	Talkdesk.exe	0
2022-12-13 18:09:09.146	4	Chrome_WidgetWin_1	0
2022-12-13 18:09:09.146	5	\DISPLAY1	0
2022-12-13 18:09:18.148	2	CS1335097 | Case | ServiceNow - Google Chrome	0
2022-12-13 18:09:18.148	3	chrome.exe	0
2022-12-13 18:09:18.148	4	Chrome_WidgetWin_1	0
2022-12-13 18:09:18.148	5	\DISPLAY1	0
2022-12-13 18:09:33.150	2	Talkdesk	0
2022-12-13 18:09:33.150	3	Talkdesk.exe	0
2022-12-13 18:09:33.150	4	Chrome_WidgetWin_1	0
2022-12-13 18:09:33.150	5	\DISPLAY1	0
2022-12-13 18:09:36.150	2	CS1335097 | Case | ServiceNow - Google Chrome	0
2022-12-13 18:09:36.150	3	chrome.exe	0
2022-12-13 18:09:36.150	4	Chrome_WidgetWin_1	0
2022-12-13 18:09:36.150	5	\DISPLAY1	0
2022-12-13 18:10:09.155	2	#room1 | ITS Service Desk - Discord	0
2022-12-13 18:10:09.155	3	Discord.exe	0
2022-12-13 18:10:09.155	4	Chrome_WidgetWin_1	0
2022-12-13 18:10:09.155	5	\DISPLAY1	0
2022-12-13 18:11:24.167	2	xil006 - Users - UC San Diego Campus - Duo - Google Chrome	0
2022-12-13 18:11:24.167	3	chrome.exe	0
