,Time,ID,value,private_data
5898,2022-12-17 21:06:25.535,4,MSTaskListWClass,0
5899,2022-12-17 21:06:45.410,2,Netflix — Mozilla Firefox,0
5900,2022-12-17 21:06:45.410,3,firefox.exe,0
5901,2022-12-17 21:06:45.410,4,MozillaWindowClass,0
5902,2022-12-17 21:06:45.410,5,\DISPLAY9,0
5903,2022-12-17 22:08:03.079,2,User Promoted Notification Area,0
5904,2022-12-17 22:08:03.079,3,explorer.exe,0
5905,2022-12-17 22:08:03.079,4,ToolbarWindow32,0
5906,2022-12-17 22:08:03.079,5,\DISPLAY9,0
5907,2022-12-17 22:08:03.826,2,Volume Control,0
5908,2022-12-17 22:08:03.826,3,ShellExperienceHost.exe,0
5909,2022-12-17 22:08:03.826,4,Windows.UI.Core.CoreWindow,0
5910,2022-12-17 22:08:03.826,5,\DISPLAY9,0
5911,2022-12-17 22:08:07.700,5,\DISPLAY9,0
5912,2022-12-17 22:08:07.700,2,Netflix — Mozilla Firefox,0
5913,2022-12-17 22:08:07.700,3,firefox.exe,0
5914,2022-12-17 22:08:07.700,4,MozillaWindowClass,0
5915,2022-12-17 22:08:09.171,2,User Promoted Notification Area,0
5916,2022-12-17 22:08:09.171,3,explorer.exe,0
5917,2022-12-17 22:08:09.171,4,ToolbarWindow32,0
5918,2022-12-17 22:08:09.171,5,\DISPLAY9,0
5919,2022-12-17 22:08:10.921,4,Windows.UI.Core.CoreWindow,0
5920,2022-12-17 22:08:10.921,3,ShellExperienceHost.exe,0
5921,2022-12-17 22:08:10.921,5,\DISPLAY9,0
5922,2022-12-17 22:08:10.921,2,Network Connections,0
5923,2022-12-17 22:08:11.155,4,ToolbarWindow32,0
5924,2022-12-17 22:08:11.155,3,explorer.exe,0
5925,2022-12-17 22:08:11.155,5,\DISPLAY9,0
5926,2022-12-17 22:08:11.155,2,User Promoted Notification Area,0
5927,2022-12-17 22:08:11.738,2,Volume Control,0
5928,2022-12-17 22:08:11.738,3,ShellExperienceHost.exe,0
5929,2022-12-17 22:08:11.738,4,Windows.UI.Core.CoreWindow,0
5930,2022-12-17 22:08:11.738,5,\DISPLAY9,0
5931,2022-12-17 22:08:23.904,5,\DISPLAY9,0
5932,2022-12-17 22:08:23.904,2,Netflix — Mozilla Firefox,0
5933,2022-12-17 22:08:23.904,3,firefox.exe,0
5934,2022-12-17 22:08:23.904,4,MozillaWindowClass,0
5935,2022-12-17 23:10:51.440,4,SysListView32,0
5936,2022-12-17 23:10:51.440,3,explorer.exe,0
5937,2022-12-17 23:10:51.440,5,\DISPLAY9,0
5938,2022-12-17 23:10:51.440,2,FolderView,0
5939,2022-12-17 23:10:55.077,2,Start,0
5940,2022-12-17 23:10:55.077,3,StartMenuExperienceHost.exe,0
5941,2022-12-17 23:10:55.077,4,Windows.UI.Core.CoreWindow,0
5942,2022-12-17 23:10:55.077,5,\DISPLAY9,0
5943,2022-12-17 23:11:01.042,5,\DISPLAY9,0
5944,2022-12-17 23:11:01.042,2,Search,0
5945,2022-12-17 23:11:01.042,3,SearchApp.exe,0
5946,2022-12-17 23:11:01.042,4,Windows.UI.Core.CoreWindow,0
5947,2022-12-18 01:43:54.686,4,MozillaWindowClass,0
5948,2022-12-18 01:43:54.686,3,firefox.exe,0
5949,2022-12-18 01:43:54.686,5,\DISPLAY9,0
5950,2022-12-18 01:43:54.686,2,Netflix — Mozilla Firefox,0
5951,2022-12-18 01:43:57.705,2,Chrome Legacy Window,0
5952,2022-12-18 01:43:57.705,3,Teams.exe,0
5953,2022-12-18 01:43:57.705,4,Chrome_RenderWidgetHostHWND,0
5954,2022-12-18 01:43:57.705,5,\DISPLAY9,0
5955,2022-12-18 01:44:01.310,5,\DISPLAY9,0
5956,2022-12-18 01:44:01.310,2,Running applications,0
5957,2022-12-18 01:44:01.310,3,explorer.exe,0
5958,2022-12-18 01:44:01.310,4,MSTaskListWClass,0
5959,2022-12-18 01:44:02.899,5,\DISPLAY9,0
5960,2022-12-18 01:44:02.899,4,ConsoleWindowClass,0
5961,2022-12-18 01:44:02.899,3,cmd.exe,0
5962,2022-12-18 01:44:02.899,2,Select ,0
5963,2022-12-18 01:44:06.041,5,\DISPLAY9,0
5964,2022-12-18 01:44:06.041,2,Netflix — Mozilla Firefox,0
5965,2022-12-18 01:44:06.041,3,firefox.exe,0
5966,2022-12-18 01:44:06.041,4,MozillaWindowClass,0
5967,2022-12-18 01:44:07.129,4,MSTaskListWClass,0
5968,2022-12-18 01:44:07.129,3,explorer.exe,0
5969,2022-12-18 01:44:07.129,5,\DISPLAY9,0
5970,2022-12-18 01:44:07.129,2,Running applications,0
5971,2022-12-18 01:44:08.430,5,\DISPLAY9,0
5972,2022-12-18 01:44:08.430,4,ConsoleWindowClass,0
5973,2022-12-18 01:44:08.430,3,cmd.exe,0
5974,2022-12-18 01:44:08.430,2,,0
5975,2022-12-18 01:44:15.750,2,Running applications,0
5976,2022-12-18 01:44:15.750,3,explorer.exe,0
5977,2022-12-18 01:44:15.750,4,MSTaskListWClass,0
5978,2022-12-18 01:44:15.750,5,\DISPLAY9,0
5979,2022-12-18 01:44:17.312,2,Chrome Legacy Window,0
5980,2022-12-18 01:44:17.312,3,Discord.exe,0
5981,2022-12-18 01:44:17.312,4,Chrome_RenderWidgetHostHWND,0
5982,2022-12-18 01:44:17.312,5,\DISPLAY9,0
5983,2022-12-18 01:44:31.505,5,\DISPLAY9,0
5984,2022-12-18 01:44:31.505,4,MozillaWindowClass,0
5985,2022-12-18 01:44:31.505,3,firefox.exe,0
5986,2022-12-18 01:44:31.505,2,Netflix — Mozilla Firefox,0
5987,2022-12-18 01:44:36.282,2,Type here to search,0
5988,2022-12-18 01:44:36.282,3,explorer.exe,0
5989,2022-12-18 01:44:36.282,4,Button,0
5990,2022-12-18 01:44:36.282,5,\DISPLAY9,0
5991,2022-12-18 01:44:38.432,5,\DISPLAY9,0
5992,2022-12-18 01:44:38.432,2,Search,0
5993,2022-12-18 01:44:38.432,3,SearchApp.exe,0
5994,2022-12-18 01:44:38.432,4,Windows.UI.Core.CoreWindow,0
5995,2022-12-18 01:44:41.093,5,\DISPLAY9,0
5996,2022-12-18 01:44:41.093,3,firefox.exe,0
5997,2022-12-18 01:44:41.093,4,MozillaWindowClass,0
5998,2022-12-18 01:44:41.093,2,Netflix — Mozilla Firefox,0
5999,2022-12-18 01:44:55.334,2,Chrome Legacy Window,0
6000,2022-12-18 01:44:55.334,3,RiotClientUx.exe,0
6001,2022-12-18 01:44:55.334,4,Chrome_RenderWidgetHostHWND,0
6002,2022-12-18 01:44:55.334,5,\DISPLAY9,0
6003,2022-12-18 01:45:08.485,5,\DISPLAY9,0
6004,2022-12-18 01:45:08.485,3,firefox.exe,0
6005,2022-12-18 01:45:08.485,4,MozillaWindowClass,0
6006,2022-12-18 01:45:08.485,2,Netflix — Mozilla Firefox,0
6007,2022-12-18 01:50:53.176,2,Chrome Legacy Window,0
6008,2022-12-18 01:50:53.176,3,LeagueClientUx.exe,0
6009,2022-12-18 01:50:53.176,4,Chrome_RenderWidgetHostHWND,0
6010,2022-12-18 01:50:53.176,5,\DISPLAY9,0
6011,2022-12-18 01:51:43.903,3,firefox.exe,0
6012,2022-12-18 01:51:43.903,5,\DISPLAY9,0
6013,2022-12-18 01:51:43.903,2,Netflix — Mozilla Firefox,0
6014,2022-12-18 01:51:43.903,4,MozillaWindowClass,0
6015,2022-12-18 03:20:38.550,5,\DISPLAY9,0
6016,2022-12-18 03:20:38.550,3,cmd.exe,0
6017,2022-12-18 03:20:38.550,4,ConsoleWindowClass,0
6018,2022-12-18 03:20:38.550,2,,0
6019,2022-12-18 03:20:40.362,2,Gmail — Mozilla Firefox,0
6020,2022-12-18 03:20:40.362,3,firefox.exe,0
6021,2022-12-18 03:20:40.362,4,MozillaWindowClass,0
6022,2022-12-18 03:20:40.362,5,\DISPLAY9,0
6023,2022-12-18 03:25:18.957,4,Chrome_RenderWidgetHostHWND,0
6024,2022-12-18 03:25:18.957,2,Chrome Legacy Window,0
6025,2022-12-18 03:25:18.957,3,LeagueClientUx.exe,0
6026,2022-12-18 03:25:18.957,5,\DISPLAY9,0
6027,2022-12-18 03:25:19.619,5,\DISPLAY9,0
6028,2022-12-18 03:25:19.619,4,MozillaWindowClass,0
6029,2022-12-18 03:25:19.619,2,MGT 162R - xuz017@ucsd.edu - UC San Diego Mail — Mozilla Firefox,0
6030,2022-12-18 03:25:19.619,3,firefox.exe,0
6031,2022-12-18 03:31:53.718,4,MSTaskListWClass,0
6032,2022-12-18 03:31:53.718,2,Running applications,0
6033,2022-12-18 03:31:53.718,3,explorer.exe,0
6034,2022-12-18 03:31:53.718,5,\DISPLAY9,0
6035,2022-12-18 03:31:58.154,2,Netflix — Mozilla Firefox,0
6036,2022-12-18 03:31:58.154,3,firefox.exe,0
6037,2022-12-18 03:31:58.154,5,\DISPLAY9,0
6038,2022-12-18 03:31:58.154,4,MozillaWindowClass,0
6039,2022-12-18 03:40:31.228,5,\DISPLAY9,0
6040,2022-12-18 03:40:31.228,4,Chrome_RenderWidgetHostHWND,0
6041,2022-12-18 03:40:31.228,3,LeagueClientUx.exe,0
6042,2022-12-18 03:40:31.228,2,Chrome Legacy Window,0
6043,2022-12-18 03:40:33.470,2,Netflix — Mozilla Firefox,0
6044,2022-12-18 03:40:33.470,3,firefox.exe,0
6045,2022-12-18 03:40:33.470,4,MozillaWindowClass,0
6046,2022-12-18 03:40:33.470,5,\DISPLAY9,0
6047,2022-12-18 03:40:34.282,2,Running applications,0
6048,2022-12-18 03:40:34.282,3,explorer.exe,0
6049,2022-12-18 03:40:34.282,4,MSTaskListWClass,0
6050,2022-12-18 03:40:34.282,5,\DISPLAY9,0
6051,2022-12-18 03:40:37.305,5,\DISPLAY9,0
6052,2022-12-18 03:40:37.305,4,Chrome_WidgetWin_1,0
6053,2022-12-18 03:40:37.305,2,#techymemes4itsteens | ITS Service Desk - Discord,0
6054,2022-12-18 03:40:37.305,3,Discord.exe,0
6055,2022-12-18 03:41:18.853,2,Netflix — Mozilla Firefox,0
6056,2022-12-18 03:41:18.853,3,firefox.exe,0
6057,2022-12-18 03:41:18.853,4,MozillaWindowClass,0
6058,2022-12-18 03:41:18.853,5,\DISPLAY9,0
6059,2022-12-18 03:41:21.837,2,Chrome Legacy Window,0
6060,2022-12-18 03:41:21.837,3,LeagueClientUx.exe,0
6061,2022-12-18 03:41:21.837,4,Chrome_RenderWidgetHostHWND,0
6062,2022-12-18 03:41:21.837,5,\DISPLAY9,0
6063,2022-12-18 03:41:24.110,5,\DISPLAY9,0
6064,2022-12-18 03:41:24.110,4,MozillaWindowClass,0
6065,2022-12-18 03:41:24.110,3,firefox.exe,0
6066,2022-12-18 03:41:24.110,2,Netflix — Mozilla Firefox,0
6067,2022-12-18 03:41:27.455,2,Chrome Legacy Window,0
6068,2022-12-18 03:41:27.455,3,LeagueClientUx.exe,0
6069,2022-12-18 03:41:27.455,4,Chrome_RenderWidgetHostHWND,0
6070,2022-12-18 03:41:27.455,5,\DISPLAY9,0
6071,2022-12-18 03:41:28.533,2,Netflix — Mozilla Firefox,0
6072,2022-12-18 03:41:28.533,3,firefox.exe,0
6073,2022-12-18 03:41:28.533,4,MozillaWindowClass,0
6074,2022-12-18 03:41:28.533,5,\DISPLAY9,0
6075,2022-12-18 03:41:30.089,5,\DISPLAY9,0
6076,2022-12-18 03:41:30.089,4,Chrome_RenderWidgetHostHWND,0
6077,2022-12-18 03:41:30.089,3,LeagueClientUx.exe,0
6078,2022-12-18 03:41:30.089,2,Chrome Legacy Window,0
6079,2022-12-18 03:41:32.554,2,Netflix — Mozilla Firefox,0
6080,2022-12-18 03:41:32.554,3,firefox.exe,0
6081,2022-12-18 03:41:32.554,4,MozillaWindowClass,0
6082,2022-12-18 03:41:32.554,5,\DISPLAY9,0
6083,2022-12-18 03:42:14.109,2,Chrome Legacy Window,0
6084,2022-12-18 03:42:14.109,3,LeagueClientUx.exe,0
6085,2022-12-18 03:42:14.109,4,Chrome_RenderWidgetHostHWND,0
6086,2022-12-18 03:42:14.109,5,\DISPLAY9,0
6087,2022-12-18 03:42:14.760,4,MozillaWindowClass,0
6088,2022-12-18 03:42:14.760,3,firefox.exe,0
6089,2022-12-18 03:42:14.760,5,\DISPLAY9,0
6090,2022-12-18 03:42:14.760,2,Narciso Anasui | JoJo's Bizarre Wiki | Fandom — Mozilla Firefox,0
6091,2022-12-18 03:42:22.850,3,explorer.exe,0
6092,2022-12-18 03:42:22.850,2,Running applications,0
6093,2022-12-18 03:42:22.850,4,MSTaskListWClass,0
6094,2022-12-18 03:42:22.850,5,\DISPLAY9,0
6095,2022-12-18 03:42:24.314,5,\DISPLAY9,0
6096,2022-12-18 03:42:24.314,4,Chrome_RenderWidgetHostHWND,0
6097,2022-12-18 03:42:24.314,3,LeagueClientUx.exe,0
6098,2022-12-18 03:42:24.314,2,Chrome Legacy Window,0
6099,2022-12-18 03:42:27.099,5,\DISPLAY9,0
6100,2022-12-18 03:42:27.099,4,MozillaWindowClass,0
6101,2022-12-18 03:42:27.099,3,firefox.exe,0
6102,2022-12-18 03:42:27.099,2,"Inbox (4,416) - xuz017@ucsd.edu - UC San Diego Mail — Mozilla Firefox",0
6103,2022-12-18 03:42:37.259,5,\DISPLAY9,0
6104,2022-12-18 03:42:37.259,4,Chrome_RenderWidgetHostHWND,0
6105,2022-12-18 03:42:37.259,3,LeagueClientUx.exe,0
6106,2022-12-18 03:42:37.259,2,Chrome Legacy Window,0
6107,2022-12-18 03:43:00.289,5,\DISPLAY9,0
6108,2022-12-18 03:43:00.289,3,firefox.exe,0
6109,2022-12-18 03:43:00.289,4,MozillaWindowClass,0
6110,2022-12-18 03:43:00.289,2,Samira ARAM Build - U.GG Samira Runes + Item Guide for ARAM — Mozilla Firefox,0
6111,2022-12-18 03:43:04.339,3,LeagueClientUx.exe,0
6112,2022-12-18 03:43:04.339,4,Chrome_RenderWidgetHostHWND,0
6113,2022-12-18 03:43:04.339,5,\DISPLAY9,0
6114,2022-12-18 03:43:04.339,2,Chrome Legacy Window,0
6115,2022-12-18 03:43:08.194,5,\DISPLAY9,0
6116,2022-12-18 03:43:08.194,4,MozillaWindowClass,0
6117,2022-12-18 03:43:08.194,2,"Ziggs Build for Mid with Highest Winrate - LoL Runes, Items — Mozilla Firefox",0
6118,2022-12-18 03:43:08.194,3,firefox.exe,0
6119,2022-12-18 03:43:09.989,2,Chrome Legacy Window,0
6120,2022-12-18 03:43:09.989,3,LeagueClientUx.exe,0
6121,2022-12-18 03:43:09.989,4,Chrome_RenderWidgetHostHWND,0
6122,2022-12-18 03:43:09.989,5,\DISPLAY9,0
6123,2022-12-18 03:43:24.901,5,\DISPLAY9,0
6124,2022-12-18 03:43:24.901,2,Ziggs ARAM Build - U.GG Ziggs Runes + Item Guide for ARAM — Mozilla Firefox,0
6125,2022-12-18 03:43:24.901,3,firefox.exe,0
6126,2022-12-18 03:43:24.901,4,MozillaWindowClass,0
6127,2022-12-18 03:43:38.710,5,\DISPLAY9,0
6128,2022-12-18 03:43:38.710,4,MultitaskingViewFrame,0
6129,2022-12-18 03:43:38.710,3,explorer.exe,0
6130,2022-12-18 03:43:38.710,2,Task Switching,0
6131,2022-12-18 03:43:39.073,2,Netflix — Mozilla Firefox,0
6132,2022-12-18 03:43:39.073,3,firefox.exe,0
6133,2022-12-18 03:43:39.073,4,MozillaWindowClass,0
6134,2022-12-18 03:43:39.073,5,\DISPLAY9,0
6135,2022-12-18 03:44:00.409,4,RiotWindowClass,0
6136,2022-12-18 03:44:00.409,5,\DISPLAY9,0
6137,2022-12-18 03:44:00.409,2,League of Legends (TM) Client,0
6138,2022-12-18 03:44:00.409,3,League of Legends.exe,0
6139,2022-12-18 04:01:03.807,2,(89) 周杰伦Jay Chou精选歌曲列表48首 80后 90后回忆 抖音 流行 - YouTube — Mozilla Firefox,0
6140,2022-12-18 04:01:03.807,3,firefox.exe,0
6141,2022-12-18 04:01:03.807,4,MozillaWindowClass,0
6142,2022-12-18 04:01:03.807,5,\DISPLAY9,0
6143,2022-12-18 04:01:05.467,2,Chrome Legacy Window,0
6144,2022-12-18 04:01:05.467,3,LeagueClientUx.exe,0
6145,2022-12-18 04:01:05.467,4,Chrome_RenderWidgetHostHWND,0
6146,2022-12-18 04:01:05.467,5,\DISPLAY9,0
6147,2022-12-18 04:01:42.525,4,MozillaWindowClass,0
6148,2022-12-18 04:01:42.525,5,\DISPLAY9,0
6149,2022-12-18 04:01:42.525,3,firefox.exe,0
6150,2022-12-18 04:01:42.525,2,Ziggs ARAM Build - U.GG Ziggs Runes + Item Guide for ARAM — Mozilla Firefox,0
6151,2022-12-18 04:03:14.805,2,Chrome Legacy Window,0
6152,2022-12-18 04:03:14.805,3,LeagueClientUx.exe,0
6153,2022-12-18 04:03:14.805,4,Chrome_RenderWidgetHostHWND,0
6154,2022-12-18 04:03:14.805,5,\DISPLAY9,0
6155,2022-12-18 04:03:17.261,2,MGT 162R - xuz017@ucsd.edu - UC San Diego Mail — Mozilla Firefox,0
6156,2022-12-18 04:03:17.261,3,firefox.exe,0
6157,2022-12-18 04:03:17.261,4,MozillaWindowClass,0
6158,2022-12-18 04:03:17.261,5,\DISPLAY9,0
6159,2022-12-18 04:03:19.645,5,\DISPLAY9,0
6160,2022-12-18 04:03:19.645,2,Running applications,0
6161,2022-12-18 04:03:19.645,3,explorer.exe,0
6162,2022-12-18 04:03:19.645,4,MSTaskListWClass,0
6163,2022-12-18 04:03:28.504,2,Chrome Legacy Window,0
6164,2022-12-18 04:03:28.504,3,LeagueClientUx.exe,0
6165,2022-12-18 04:03:28.504,5,\DISPLAY9,0
6166,2022-12-18 04:03:28.504,4,Chrome_RenderWidgetHostHWND,0
6167,2022-12-18 04:03:32.139,2,(89) 周杰伦Jay Chou精选歌曲列表48首 80后 90后回忆 抖音 流行 - YouTube — Mozilla Firefox,0
6168,2022-12-18 04:03:32.139,3,firefox.exe,0
6169,2022-12-18 04:03:32.139,5,\DISPLAY9,0
6170,2022-12-18 04:03:32.139,4,MozillaWindowClass,0
6171,2022-12-18 04:04:47.924,2,Chrome Legacy Window,0
6172,2022-12-18 04:04:47.924,5,\DISPLAY9,0
6173,2022-12-18 04:04:47.924,4,Chrome_RenderWidgetHostHWND,0
6174,2022-12-18 04:04:47.924,3,LeagueClientUx.exe,0
6175,2022-12-18 04:04:49.657,4,MozillaWindowClass,0
6176,2022-12-18 04:04:49.657,3,firefox.exe,0
6177,2022-12-18 04:04:49.657,2,Netflix — Mozilla Firefox,0
6178,2022-12-18 04:04:49.657,5,\DISPLAY9,0
6179,2022-12-18 04:04:53.282,5,\DISPLAY9,0
6180,2022-12-18 04:04:53.282,4,Chrome_RenderWidgetHostHWND,0
6181,2022-12-18 04:04:53.282,3,LeagueClientUx.exe,0
6182,2022-12-18 04:04:53.282,2,Chrome Legacy Window,0
6183,2022-12-18 04:05:09.369,3,firefox.exe,0
6184,2022-12-18 04:05:09.369,2,MGT 162R - xuz017@ucsd.edu - UC San Diego Mail — Mozilla Firefox,0
6185,2022-12-18 04:05:09.369,4,MozillaWindowClass,0
6186,2022-12-18 04:05:09.369,5,\DISPLAY9,0
6187,2022-12-18 04:05:21.326,3,LeagueClientUx.exe,0
6188,2022-12-18 04:05:21.326,4,Chrome_RenderWidgetHostHWND,0
6189,2022-12-18 04:05:21.326,5,\DISPLAY9,0
6190,2022-12-18 04:05:21.326,2,Chrome Legacy Window,0
6191,2022-12-18 04:05:40.024,2,Netflix — Mozilla Firefox,0
6192,2022-12-18 04:05:40.024,3,firefox.exe,0
6193,2022-12-18 04:05:40.024,4,MozillaWindowClass,0
6194,2022-12-18 04:05:40.024,5,\DISPLAY9,0
6195,2022-12-18 04:05:45.961,2,Chrome Legacy Window,0
6196,2022-12-18 04:05:45.961,3,LeagueClientUx.exe,0
6197,2022-12-18 04:05:45.961,4,Chrome_RenderWidgetHostHWND,0
6198,2022-12-18 04:05:45.961,5,\DISPLAY9,0
6199,2022-12-18 04:05:52.796,4,MozillaWindowClass,0
6200,2022-12-18 04:05:52.796,3,firefox.exe,0
6201,2022-12-18 04:05:52.796,2,Netflix — Mozilla Firefox,0
6202,2022-12-18 04:05:52.796,5,\DISPLAY9,0
6203,2022-12-18 04:05:56.913,4,Chrome_RenderWidgetHostHWND,0
6204,2022-12-18 04:05:56.913,3,LeagueClientUx.exe,0
6205,2022-12-18 04:05:56.913,5,\DISPLAY9,0
6206,2022-12-18 04:05:56.913,2,Chrome Legacy Window,0
6207,2022-12-18 04:06:08.683,2,Kha'Zix ARAM Build - U.GG Kha'Zix Runes + Item Guide for ARAM — Mozilla Firefox,0
6208,2022-12-18 04:06:08.683,4,MozillaWindowClass,0
6209,2022-12-18 04:06:08.683,3,firefox.exe,0
6210,2022-12-18 04:06:08.683,5,\DISPLAY9,0
6211,2022-12-18 04:06:19.202,5,\DISPLAY9,0
6212,2022-12-18 04:06:19.202,4,Chrome_RenderWidgetHostHWND,0
6213,2022-12-18 04:06:19.202,3,LeagueClientUx.exe,0
6214,2022-12-18 04:06:19.202,2,Chrome Legacy Window,0
6215,2022-12-18 04:06:29.483,3,firefox.exe,0
6216,2022-12-18 04:06:29.483,4,MozillaWindowClass,0
6217,2022-12-18 04:06:29.483,5,\DISPLAY9,0
6218,2022-12-18 04:06:29.483,2,Netflix — Mozilla Firefox,0
6219,2022-12-18 04:06:36.087,2,Running applications,0
6220,2022-12-18 04:06:36.087,3,explorer.exe,0
6221,2022-12-18 04:06:36.087,4,MSTaskListWClass,0
6222,2022-12-18 04:06:36.087,5,\DISPLAY9,0
6223,2022-12-18 04:06:38.767,3,LeagueClientUx.exe,0
6224,2022-12-18 04:06:38.767,5,\DISPLAY9,0
6225,2022-12-18 04:06:38.767,4,RCLIENT,0
6226,2022-12-18 04:06:38.767,2,League of Legends,0
6227,2022-12-18 04:06:45.638,5,\DISPLAY9,0
6228,2022-12-18 04:06:45.638,3,firefox.exe,0
6229,2022-12-18 04:06:45.638,4,MozillaWindowClass,0
6230,2022-12-18 04:06:45.638,2,Kog'Maw ARAM Build - U.GG Kog'Maw Runes + Item Guide for ARAM — Mozilla Firefox,0
6231,2022-12-18 04:06:46.819,2,Chrome Legacy Window,0
6232,2022-12-18 04:06:46.819,3,LeagueClientUx.exe,0
6233,2022-12-18 04:06:46.819,4,Chrome_RenderWidgetHostHWND,0
6234,2022-12-18 04:06:46.819,5,\DISPLAY9,0
6235,2022-12-18 04:07:01.462,3,firefox.exe,0
6236,2022-12-18 04:07:01.462,2,Netflix — Mozilla Firefox,0
6237,2022-12-18 04:07:01.462,4,MozillaWindowClass,0
6238,2022-12-18 04:07:01.462,5,\DISPLAY9,0
6239,2022-12-18 04:07:08.768,2,Task Switching,0
6240,2022-12-18 04:07:08.768,3,explorer.exe,0
6241,2022-12-18 04:07:08.768,5,\DISPLAY9,0
6242,2022-12-18 04:07:08.768,4,MultitaskingViewFrame,0
6243,2022-12-18 04:07:18.768,3,firefox.exe,0
6244,2022-12-18 04:07:18.768,4,MozillaWindowClass,0
6245,2022-12-18 04:07:18.768,5,\DISPLAY9,0
6246,2022-12-18 04:07:18.768,2,Netflix — Mozilla Firefox,0
6247,2022-12-18 04:07:31.584,2,League of Legends (TM) Client,0
6248,2022-12-18 04:07:31.584,3,League of Legends.exe,0
6249,2022-12-18 04:07:31.584,5,\DISPLAY9,0
6250,2022-12-18 04:07:31.584,4,RiotWindowClass,0
6251,2022-12-18 04:21:48.803,5,\DISPLAY9,0
6252,2022-12-18 04:21:48.803,4,MozillaWindowClass,0
6253,2022-12-18 04:21:48.803,2,(89) 周杰伦Jay Chou精选歌曲列表48首 80后 90后回忆 抖音 流行 - YouTube — Mozilla Firefox,0
6254,2022-12-18 04:21:48.803,3,firefox.exe,0
6255,2022-12-18 04:21:52.839,5,\DISPLAY9,0
6256,2022-12-18 04:21:52.839,4,Chrome_RenderWidgetHostHWND,0
6257,2022-12-18 04:21:52.839,3,LeagueClientUx.exe,0
6258,2022-12-18 04:21:52.839,2,Chrome Legacy Window,0
6259,2022-12-18 04:22:07.382,5,\DISPLAY9,0
6260,2022-12-18 04:22:07.382,3,firefox.exe,0
6261,2022-12-18 04:22:07.382,2,(89) 周杰伦Jay Chou精选歌曲列表48首 80后 90后回忆 抖音 流行 - YouTube — Mozilla Firefox,0
6262,2022-12-18 04:22:07.382,4,MozillaWindowClass,0
6263,2022-12-18 04:22:08.610,2,Chrome Legacy Window,0
6264,2022-12-18 04:22:08.610,3,LeagueClientUx.exe,0
6265,2022-12-18 04:22:08.610,5,\DISPLAY9,0
6266,2022-12-18 04:22:08.610,4,Chrome_RenderWidgetHostHWND,0
6267,2022-12-18 04:22:10.167,2,Netflix — Mozilla Firefox,0
6268,2022-12-18 04:22:10.167,3,firefox.exe,0
6269,2022-12-18 04:22:10.167,4,MozillaWindowClass,0
6270,2022-12-18 04:22:10.167,5,\DISPLAY9,0
6271,2022-12-18 04:22:14.173,2,Chrome Legacy Window,0
6272,2022-12-18 04:22:14.173,3,LeagueClientUx.exe,0
6273,2022-12-18 04:22:14.173,4,Chrome_RenderWidgetHostHWND,0
6274,2022-12-18 04:22:14.173,5,\DISPLAY9,0
6275,2022-12-18 04:22:18.997,2,Netflix — Mozilla Firefox,0
6276,2022-12-18 04:22:18.997,3,firefox.exe,0
6277,2022-12-18 04:22:18.997,4,MozillaWindowClass,0
6278,2022-12-18 04:22:18.997,5,\DISPLAY9,0
6279,2022-12-18 04:22:22.497,5,\DISPLAY9,0
6280,2022-12-18 04:22:22.497,4,Chrome_RenderWidgetHostHWND,0
6281,2022-12-18 04:22:22.497,2,Chrome Legacy Window,0
6282,2022-12-18 04:22:22.497,3,LeagueClientUx.exe,0
6283,2022-12-18 04:22:31.058,3,firefox.exe,0
6284,2022-12-18 04:22:31.058,5,\DISPLAY9,0
6285,2022-12-18 04:22:31.058,4,MozillaWindowClass,0
6286,2022-12-18 04:22:31.058,2,Kog'Maw ARAM Build - U.GG Kog'Maw Runes + Item Guide for ARAM — Mozilla Firefox,0
6287,2022-12-18 04:22:33.009,5,\DISPLAY9,0
6288,2022-12-18 04:22:33.009,4,Chrome_RenderWidgetHostHWND,0
6289,2022-12-18 04:22:33.009,3,LeagueClientUx.exe,0
6290,2022-12-18 04:22:33.009,2,Chrome Legacy Window,0
6291,2022-12-18 04:22:34.539,5,\DISPLAY9,0
6292,2022-12-18 04:22:34.539,4,MozillaWindowClass,0
6293,2022-12-18 04:22:34.539,3,firefox.exe,0
6294,2022-12-18 04:22:34.539,2,"Swain Build for Support with Highest Winrate - LoL Runes, Items — Mozilla Firefox",0
6295,2022-12-18 04:22:36.578,4,Chrome_RenderWidgetHostHWND,0
6296,2022-12-18 04:22:36.578,2,Chrome Legacy Window,0
6297,2022-12-18 04:22:36.578,3,LeagueClientUx.exe,0
6298,2022-12-18 04:22:36.578,5,\DISPLAY9,0
6299,2022-12-18 04:23:07.023,2,Netflix — Mozilla Firefox,0
6300,2022-12-18 04:23:07.023,3,firefox.exe,0
6301,2022-12-18 04:23:07.023,4,MozillaWindowClass,0
6302,2022-12-18 04:23:07.023,5,\DISPLAY9,0
6303,2022-12-18 04:23:10.444,2,Chrome Legacy Window,0
6304,2022-12-18 04:23:10.444,3,LeagueClientUx.exe,0
6305,2022-12-18 04:23:10.444,4,Chrome_RenderWidgetHostHWND,0
6306,2022-12-18 04:23:10.444,5,\DISPLAY9,0
6307,2022-12-18 04:23:21.172,4,MozillaWindowClass,0
6308,2022-12-18 04:23:21.172,2,Netflix — Mozilla Firefox,0
6309,2022-12-18 04:23:21.172,3,firefox.exe,0
6310,2022-12-18 04:23:21.172,5,\DISPLAY9,0
