MEASUREMENT_TIME	ID_INPUT	VALUE	PRIVATE_DATA
2023-02-02 16:57:56.544	2	Running applications	0
2023-02-02 16:57:56.544	3	explorer.exe	0
2023-02-02 16:57:56.544	4	MSTaskListWClass	0
2023-02-02 16:57:56.544	5	\DISPLAY1	0
2023-02-02 16:58:06.428	2	Discord Updater	0
2023-02-02 16:58:06.428	3	Discord.exe	0
2023-02-02 16:58:06.428	4	Chrome_WidgetWin_1	0
2023-02-02 16:58:06.428	5	\DISPLAY1	0
2023-02-02 17:03:16.933	2	Netflix — Mozilla Firefox	0
2023-02-02 17:03:16.933	3	firefox.exe	0
2023-02-02 17:03:16.933	4	MozillaWindowClass	0
2023-02-02 17:03:16.933	5	\DISPLAY1	0
2023-02-02 17:26:13.586	2	Start	0
2023-02-02 17:26:13.586	3	explorer.exe	0
2023-02-02 17:26:13.586	4	Start	0
2023-02-02 17:26:13.586	5	\DISPLAY1	0
2023-02-02 17:26:14.629	2	Start	0
2023-02-02 17:26:14.629	3	StartMenuExperienceHost.exe	0
2023-02-02 17:26:14.629	4	Windows.UI.Core.CoreWindow	0
2023-02-02 17:26:14.629	5	\DISPLAY1	0
